Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2,SE_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Solvent_DAC,MIDAT_Solvent_DAC,NE_Solvent_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC,SE_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb,NE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood,NE_BECCS_Electricity_Wood,SE_BECCS_H2_Herb,MIDAT_BECCS_H2_Herb,NE_BECCS_H2_Herb,SE_BECCS_H2_Wood,MIDAT_BECCS_H2_Wood,NE_BECCS_H2_Wood,SE_Bio_Gasoline_Herb,MIDAT_Bio_Gasoline_Herb,NE_Bio_Gasoline_Herb,SE_Bio_Gasoline_Wood,MIDAT_Bio_Gasoline_Wood,NE_Bio_Gasoline_Wood,SE_Bio_FT_Herb,MIDAT_Bio_FT_Herb,NE_Bio_FT_Herb,SE_Bio_FT_Wood,MIDAT_Bio_FT_Wood,NE_Bio_FT_Wood,SE_BECCS_FT_Herb,MIDAT_BECCS_FT_Herb,NE_BECCS_FT_Herb,SE_BECCS_FT_Wood,MIDAT_BECCS_FT_Wood,NE_BECCS_FT_Wood,SE_Bio_NaturalGas_Herb,MIDAT_Bio_NaturalGas_Herb,NE_Bio_NaturalGas_Herb,SE_Bio_NaturalGas_Wood,MIDAT_Bio_NaturalGas_Wood,NE_Bio_NaturalGas_Wood,SE_BECCS_NaturalGas_Herb,MIDAT_BECCS_NaturalGas_Herb,NE_BECCS_NaturalGas_Herb,SE_BECCS_NaturalGas_Wood,MIDAT_BECCS_NaturalGas_Wood,NE_BECCS_NaturalGas_Wood,SE_Synthetic_NaturalGas,MIDAT_Synthetic_NaturalGas,NE_Synthetic_NaturalGas,SE_Synthetic_FT,MIDAT_Synthetic_FT,NE_Synthetic_FT
258,0.31177617,0.463463583,0.31177617,0.046642062,0.581190332,0.483903982,0.581190332,0.014928242,0.139325788,0.139325788,0.177676969,0.004029981,0.094704924,0.130348134,0.137814195,0.294990137,0.317847121,0.092779768,0.110790232,0.289042498,0.051460127,0.051862504,0.045389577,0.049913288,0.029048385,0.07175085,0.029306906,0.031201151,0.017621341,0.00500694,0.01572932,0.019794771,0.01951994,0.018282554,0.457994759,0.420209384,0.574840316,0.190222246,0.39595168,0.69136043,0.65325661,0.253134266,0.774925343,0.756920445,0.679845653,0.159298119,0.440656632,0.707442297,0.448352045,0.613625541,0.674147911,0.507760128,0.65856213,0.392989038,0.559219305,0.523597786,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
259,0.311986324,0.450693495,0.311986324,0.001424934,0.581272208,0.483930632,0.581272208,0,0.139320269,0.139320269,0.012588666,0.018718001,0.005890972,0,0.002351135,0.026786648,0.04040638,0,0,0.031393947,0,0,0,0.005966022,0,0,0,0,0,0,0,0,0,0,0.440913675,0.487133638,0.647487722,0.184485283,0.345919641,0.751220148,0.731790209,0.227284609,0.804303164,0.782381939,0.763683741,0.136959474,0.407490213,0.73559704,0.363108572,0.586146038,0.684333525,0.54470086,0.67092346,0.348832426,0.5583197,0.633200293,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
260,0.312201049,0.448526678,0.312201049,0,0.581346119,0.458192172,0.581346119,0,0.139347256,0.139347256,0,0.021212051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437502953,0.543435133,0.697025972,0.231346858,0.359027596,0.753244989,0.75523559,0.265759354,0.805906445,0.764279018,0.756633603,0.139196403,0.418954076,0.72960729,0.344062017,0.572202354,0.672130245,0.537117355,0.686981581,0.294194453,0.542148634,0.641578279,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
261,0.312405962,0.454056242,0.312405962,0,0.581428112,0.447283796,0.581428112,0,0.139373252,0.139373252,0,0.048843108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438387529,0.541542852,0.688881132,0.271278586,0.329605686,0.735302629,0.752402666,0.292365905,0.802745412,0.762600792,0.771657796,0.150149993,0.446768091,0.714591503,0.340186911,0.581569198,0.653197281,0.543640069,0.633445727,0.278243917,0.604380839,0.626160752,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
262,0.312627691,0.458360998,0.312627691,0,0.581523023,0.44659987,0.581523023,0,0.139371268,0.139371268,0,0.067283109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458720621,0.536660143,0.66570603,0.324314178,0.307645865,0.716174617,0.718360509,0.323024774,0.804020699,0.757548893,0.779531047,0.161076673,0.482866172,0.685194894,0.344176886,0.60026462,0.657513398,0.530695594,0.577110835,0.302313447,0.597072347,0.57743057,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
263,0.312832604,0.453231282,0.312832604,0,0.581594605,0.46403304,0.581594605,0,0.139398561,0.139398561,0,0.056710161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473160479,0.516466359,0.642267532,0.397646373,0.286519418,0.68740664,0.681613755,0.369073473,0.804883576,0.717998418,0.750278416,0.169766059,0.484260627,0.664734921,0.353672579,0.607536551,0.653147031,0.506769985,0.568878526,0.359502851,0.599038597,0.58596159,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
264,0.313047329,0.436915808,0.313047329,0,0.581685546,0.464139325,0.581685546,0,0.139424556,0.139424556,0,0.100337386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489382989,0.507420038,0.620406315,0.474383148,0.270062733,0.658421403,0.631185516,0.40941449,0.733514042,0.667318009,0.681049988,0.188002872,0.470765684,0.612393792,0.363940649,0.576472718,0.661885261,0.540297171,0.545066617,0.347780804,0.60790815,0.542183755,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
265,0.313259246,0.420249672,0.313259246,0,0.581766401,0.473564764,0.581766401,0,0.139451544,0.139451544,0,0.11359559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491545622,0.505605113,0.602407295,0.546197275,0.255189516,0.627611139,0.59015169,0.440445165,0.601315222,0.663323472,0.56120877,0.197019138,0.485952768,0.543511495,0.358941534,0.554141355,0.623810562,0.593536625,0.527395794,0.339731233,0.614609554,0.547109506,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
266,0.313473971,0.418026527,0.313473971,0,0.58186893,0.491989712,0.58186893,0,0.139449866,0.139449866,0,0.068656728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503039521,0.487344436,0.608780019,0.572984805,0.246552826,0.602983489,0.537770407,0.474741638,0.634767185,0.647412522,0.506326832,0.19635906,0.499381937,0.541809614,0.342914516,0.5248845,0.620638218,0.624155953,0.536970755,0.373385774,0.631202992,0.455539596,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
267,0.313678884,0.408935997,0.313678884,0,0.581959495,0.488992411,0.581959495,0,0.139442743,0.139442743,0,0.139388636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522940973,0.454390149,0.629176573,0.571034352,0.236469642,0.585345436,0.514621041,0.493752885,0.669443618,0.589632608,0.51226835,0.191404832,0.494860267,0.531200749,0.343121717,0.458842911,0.542426029,0.636964828,0.513371053,0.4005308,0.574621098,0.295049595,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
268,0.313898849,0.403605197,0.313898849,0,0.582041371,0.483230163,0.582041371,0,0.139470037,0.139470037,0,0.196138576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001547182,0,0,0,0,0.54728868,0.46615657,0.649573912,0.581550555,0.235029554,0.577709889,0.506837362,0.503170666,0.65814085,0.614023008,0.472974942,0.185957413,0.474331807,0.53597578,0.33651007,0.366738105,0.488280335,0.635801726,0.451257289,0.421904982,0.54333736,0.243105122,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
269,0.314112477,0.403671647,0.314112477,0.008313053,0.582142879,0.488756749,0.582142879,0.020793056,0.13949733,0.13949733,0.003915978,0.358279288,0,0.003943591,0.003793877,0.003427054,0,0.008821738,0.007478067,0.001657262,0.016026951,0.005143222,0.012512329,0.00381982,0.010570304,0.007205341,0.013506855,0.017456487,0.018984113,0.029643698,0.014209412,0.015977864,0.010803364,0.01990755,0.565561352,0.470752438,0.669508505,0.596483708,0.224719584,0.562645618,0.500284008,0.502299165,0.583957117,0.617720344,0.460957723,0.170431,0.489765605,0.534911329,0.348392539,0.322011404,0.528127842,0.634713151,0.401220587,0.431187928,0.551465456,0.327345738,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
270,0.314325491,0.406041505,0.314325491,0.078692454,0.582196629,0.49882928,0.582196629,0.066036518,0.139494048,0.139494048,0.150367072,0.198842779,0.165546215,0.201316717,0.156389352,0.189415586,0.095314681,0.113657588,0.147476914,0.159130985,0.038530302,0.033987003,0.054389625,0.055252565,0.063819535,0.088454519,0.156991598,0.084920026,0.062449667,0.059813193,0.044586045,0.076624923,0.07501833,0.061303286,0.571338977,0.487315692,0.699168384,0.603310593,0.211044518,0.529552491,0.496121313,0.501012464,0.600057264,0.589504399,0.518786121,0.165997735,0.509075662,0.527836575,0.357902564,0.327813889,0.549500013,0.625228913,0.335175756,0.450211777,0.489453824,0.473606606,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
271,0.314530404,0.383353694,0.314530404,0.1564712,0.582290519,0.469900979,0.582290519,0.115499491,0.139521341,0.139521341,0.52734095,0.280039638,0.692869879,0.595283557,0.554394032,0.552957406,0.599006126,0.293516241,0.452891524,0.61736147,0.040924978,0.072028981,0.07061034,0.110797258,0.108046511,0.246946682,0.228605668,0.17560842,0.129200864,0.089497503,0.076754198,0.139015908,0.197772657,0.110885299,0.499443361,0.471457369,0.664881034,0.464854176,0.199942215,0.480317489,0.395593571,0.420833291,0.546070756,0.562840083,0.480830442,0.133679101,0.494514031,0.519109309,0.32017194,0.30034401,0.541953609,0.604725993,0.270456731,0.42516413,0.476946016,0.404524481,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
272,0.314753843,0.378512735,0.314753843,0.248778656,0.582364766,0.451109854,0.582364766,0.175420779,0.139584942,0.139584942,0.736066098,0.502107441,0.941654083,0.763838233,0.847665218,0.614508472,0.920599907,0.449272326,0.625615838,0.875018936,0.125562718,0.118454617,0.110970872,0.183280414,0.165353818,0.422707239,0.30692893,0.164458369,0.202989663,0.128455644,0.140913873,0.223022789,0.327730488,0.177650642,0.278294587,0.431224333,0.599597267,0.311318839,0.106109619,0.449643625,0.401469404,0.163032561,0.553668971,0.561168139,0.439760445,0.110110241,0.507354349,0.519963184,0.319236715,0.277382085,0.497583317,0.530508501,0.236513946,0.454344028,0.298623747,0.388150648,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
273,0.314957046,0.385063962,0.314957046,0.34449219,0.582481284,0.425586266,0.582481284,0.232387121,0.139612235,0.139612235,0.816188581,0.499284923,0.995160499,0.811732776,0.947582697,0.601801368,0.986971979,0.59926754,0.781399033,0.928759133,0.193969325,0.224299377,0.171762018,0.282150481,0.242594685,0.560451369,0.362686819,0.207085844,0.244605971,0.17156314,0.189118707,0.300012314,0.31964601,0.236589891,0.300926174,0.443178386,0.581374881,0.364315734,0.059135267,0.440333355,0.417946321,0.232881473,0.517986142,0.538716972,0.464559278,0.123475681,0.544077703,0.497248339,0.328402149,0.288617375,0.431232431,0.450111722,0.196276517,0.47712572,0.183922605,0.344979959,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
274,0.315171771,0.411516093,0.315171771,0.40182411,0.582535564,0.413543142,0.582535564,0.273004735,0.13960926,0.13960926,0.848298383,0.496872485,0.998661325,0.832077376,0.974979647,0.618023364,0.996933988,0.667667501,0.882477991,0.938996047,0.23480355,0.331555816,0.22147633,0.353246073,0.317776484,0.597415903,0.37655808,0.273425072,0.244837275,0.210084794,0.239310092,0.341071293,0.278990021,0.283358288,0.383909713,0.446364987,0.573666354,0.363011481,0.086051622,0.446565834,0.400364243,0.306056452,0.471785103,0.544379205,0.449527905,0.186762358,0.586424942,0.479943791,0.35738181,0.314217336,0.388606323,0.375099541,0.213865324,0.51582425,0.136333862,0.265759335,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
275,0.315376684,0.430070785,0.315376684,0.421829315,0.582638715,0.405172163,0.582638715,0.275033226,0.139636247,0.139636247,0.858817619,0.497390717,0.998530716,0.817358613,0.989337898,0.665503222,0.996841422,0.673841509,0.945317828,0.924925308,0.234952057,0.421331298,0.252558598,0.378462548,0.368783878,0.566513793,0.382306914,0.298655841,0.293021864,0.205772425,0.272855877,0.324797127,0.297341522,0.302539371,0.48478945,0.451809641,0.572719714,0.356536114,0.122297867,0.441493418,0.385062631,0.375216465,0.545830544,0.537384916,0.392008813,0.257995082,0.6074777,0.44773769,0.389505959,0.32937963,0.371155623,0.306830854,0.195173253,0.550727935,0.095768935,0.268879627,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
276,0.315598413,0.452346619,0.315598413,0.443545719,0.582725683,0.397572108,0.582725683,0.258566935,0.139630728,0.139630728,0.869240218,0.502659738,0.997286153,0.794221159,0.995325983,0.697921823,0.993505525,0.703899595,0.980567693,0.923691212,0.297222041,0.427764867,0.260505509,0.440551988,0.388230684,0.562387554,0.396395203,0.238678637,0.281962234,0.201018903,0.299208653,0.280280311,0.2621135,0.332704515,0.543460173,0.447416028,0.568866536,0.347522384,0.178483266,0.405510559,0.392576119,0.400997078,0.579526689,0.512963832,0.396187445,0.316734857,0.636066884,0.428623063,0.435158694,0.390613429,0.378455142,0.247299347,0.17820664,0.566097935,0.080101532,0.325844465,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
277,0.315810277,0.475468668,0.315810277,0.452916328,0.582808867,0.407454407,0.582808867,0.224546951,0.139656418,0.139656418,0.877598641,0.511947274,0.996253936,0.796934873,0.99599907,0.714806049,0.987159923,0.731926438,0.988114873,0.927988813,0.366944919,0.436228542,0.250940238,0.466788586,0.370527303,0.607019309,0.370854131,0.213258527,0.234616734,0.189608456,0.198304303,0.262796113,0.160822347,0.234488904,0.547737001,0.447124208,0.562326021,0.336004705,0.219647029,0.371178355,0.425766384,0.402947212,0.522360617,0.507106899,0.364633878,0.362642337,0.671521203,0.423407082,0.475749388,0.546769876,0.408457618,0.202332232,0.24508129,0.593106786,0.119584839,0.318286099,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
