Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3,Demand_NG_z1,Demand_NG_z2,Demand_NG_z3,Demand_Gasoline_z1,Demand_Gasoline_z2,Demand_Gasoline_z3,Demand_JetFuel_z1,Demand_JetFuel_z2,Demand_JetFuel_z3,Demand_Diesel_z1,Demand_Diesel_z2,Demand_Diesel_z3,Demand_Zero
157,146936.21,102906.6195,54908.76688,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
158,147451.6659,102257.9841,54527.32527,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
159,151774.0312,105730.6312,56807.05809,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
160,161254.9906,112439.3163,61048.4906,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
161,173328.3605,120651.2853,66804.7912,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
162,170119.6221,114134.3352,62918.04985,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
163,149445.9054,98817.9727,54396.54529,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
164,135303.6508,93378.00215,51544.15468,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
165,124448.8147,85373.06611,45653.11107,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
166,112028.4451,76736.8324,41042.12605,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
167,99738.2004,68918.53202,37230.68226,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
168,86708.56394,64445.39538,38281.87588,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
169,78518.76612,52703.66668,27430.10988,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
170,72810.41954,50494.63477,26282.81279,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
171,70757.67431,50751.64125,26400.71292,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
172,69056.97236,50425.28381,26060.88313,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
173,70569.04367,53454.28878,27492.5276,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
174,77391.01714,60409.78169,31437.72364,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
175,90773.70561,69857.82952,37013.70639,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
176,103537.04,76360.50148,40848.92835,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
177,113671.65,80674.53887,43303.03448,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
178,121844.2996,84318.52364,45403.44021,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
179,128158.8869,85262.92048,45684.81531,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
180,134621.756,87945.17067,47027.29161,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
181,137719.5352,87116.01881,46408.06823,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
182,137953.5582,85056.90734,45131.97267,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
183,139415.1935,85865.66187,45531.24791,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
184,143070.7949,87722.83967,46754.83332,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
185,143505.5532,86609.14491,46297.1034,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
186,149034.3476,93224.00224,49991.63781,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
187,148008.4794,91398.44032,49113.82674,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
