time,MA_battery_discharge_edge,MA_battery_charge_edge,CT_battery_discharge_edge,CT_battery_charge_edge,ME_battery_discharge_edge,ME_battery_charge_edge,MA_natural_gas_combined_cycle_elec_edge,MA_natural_gas_combined_cycle_fuel_edge,MA_natural_gas_combined_cycle_co2_edge,CT_natural_gas_combined_cycle_elec_edge,CT_natural_gas_combined_cycle_fuel_edge,CT_natural_gas_combined_cycle_co2_edge,ME_natural_gas_combined_cycle_elec_edge,ME_natural_gas_combined_cycle_fuel_edge,ME_natural_gas_combined_cycle_co2_edge,MA_to_CT_transmission_edge,MA_to_ME_transmission_edge,MA_solar_pv_edge,CT_onshore_wind_edge,CT_solar_pv_edge,ME_onshore_wind_edge
8286,0.0,870.9198332228251,0.0,0.0,0.0,0.0,3172.680914902113,6908.569959407132,1250.7843986311664,6371.590139958363,13295.380628223615,2407.105198522478,0.0,-0.0,-0.0,-5165.9527025053885,-1114.7670487386154,-0.0,1220.3625625470258,-0.0,2272.7670487386154
8287,0.0,0.0,0.0,0.0,0.0,0.0,4520.453217161427,9843.368475001622,1782.1244904302089,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4583.142276230226,-875.0010450721315,-0.0,858.4964594034107,-0.0,2225.0010450721315
8288,0.0,0.0,0.0,0.0,0.0,0.0,6779.232724149813,14761.901622664811,2672.616236391381,5620.076169806252,11727.221964354334,2123.1928399778285,0.0,-0.0,-0.0,-3113.55114395773,-800.2591557689971,-0.0,531.4749741514781,-0.0,2250.259155768997
8289,0.0,0.0,0.0,0.0,0.0,0.0,6779.232724149813,14761.901622664811,2672.616236391381,4181.360232426537,8725.10230769358,1579.6643743997706,0.0,-0.0,-0.0,-1376.9811955856428,-1223.6816452232547,1342.099393018157,56.22274487404396,189.39821828506226,2679.6816452232547
8290,0.0,0.0,0.0,0.0,0.0,0.0,6779.232724149817,14761.901622664818,2672.6162363913822,5532.416404027634,11544.305309923187,2090.0761025116685,0.0,-0.0,-0.0,-2843.5217515014174,1375.2975719304245,2424.5350114591224,0.1793404772133808,348.9260069965705,101.73231612776743
8291,0.0,0.0,0.0,0.0,0.0,0.0,6779.232724149817,14761.901622664818,2672.6162363913822,3353.0928797267634,6996.784968664835,1266.7555703719108,0.0,-0.0,-0.0,-869.9828167247379,690.0670278818264,3637.557353742687,17.21212720725096,522.6778097907235,767.4954439039077
8292,0.0,870.9198332228244,0.0,79.99712403570777,0.0,0.0,6779.232724149813,14761.901622664811,2672.616236391381,4180.106859186977,8722.486936346218,1579.1908660330423,0.0,-0.0,-0.0,-1730.495577440466,735.2770966189069,3630.763824756656,143.73625080387754,488.64959148531943,713.1739269406453
8293,0.0,0.0,0.0,0.0,0.0,0.0,3620.9183549650243,7884.615075874738,1427.4956444043203,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4245.678795948366,944.6243516902205,3515.2738319941263,155.04995806064306,502.9830210609076,489.9411507903733
8294,0.0,39.37874550584638,0.0,0.0,0.0,0.0,3292.074274384944,7168.551154743075,1297.8535352215679,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4603.314351499936,1015.9649619760758,3566.6027176663615,458.13814742073066,546.5303872523893,415.00265794396273
8295,0.0,0.0,0.0,0.0,0.0,0.0,3198.5004422805523,6964.7924463187355,1260.9633806628274,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4949.369506228837,791.7940196566293,2977.8302055436607,847.967273972138,481.75641542988393,623.767778861217
8296,0.0,0.0,0.0,0.0,0.0,0.0,6779.232724149813,14761.901622664811,2672.616236391381,4451.612702078407,9289.028952504814,1681.7622982026355,0.0,-0.0,-0.0,-2413.705226004277,421.9981205427166,1718.7628334658848,653.8895239645194,295.2029999613506,1012.2957659527175
8297,870.919833222827,0.0,67.7095657838247,0.0,255.2979143879295,0.0,6779.232724149813,14761.901622664811,2672.616236391381,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-3782.7262753896202,-0.0,65.67078019830126,391.6683294040274,40.70256337495271,1305.7020856120705
8298,726.7316851814185,0.0,0.0,0.0,0.0,0.0,6779.232724149813,14761.901622664811,2672.616236391381,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4450.436577985785,-285.98608658029116,-0.0,1375.79076115897,-0.0,1946.9860865802912
8299,647.1182923112992,0.0,0.0,0.0,0.0,0.0,6779.232724149817,14761.901622664818,2672.6162363913822,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-3776.512599960105,-996.1884677914718,-0.0,688.8667831332897,-0.0,2651.188467791472
8300,0.0,-0.0,0.0,0.0,0.0,-0.0,6779.232724149813,14761.901622664811,2672.616236391381,6112.908846773618,12755.599164139241,2309.3787170778346,0.0,-0.0,-0.0,-3655.727699799459,-1553.5597916921138,-0.0,944.8188530258407,-0.0,3177.559791692114
8301,0.0,-0.0,0.0,0.0,0.0,-0.0,6779.232724149813,14761.901622664811,2672.616236391381,4099.98188718241,8555.292880039036,1548.9206772093585,0.0,-0.0,-0.0,-2254.0285479221625,-2551.625696879846,-0.0,1440.0466607397523,-0.0,4120.625696879846
8302,0.0,0.0,0.0,-0.0,0.0,0.0,6779.232724149813,14761.901622664811,2672.616236391381,3598.214147716729,7508.271188966615,1359.3592478662893,0.0,-0.0,-0.0,-1616.3387256976787,-2486.1819915232845,-0.0,1106.1245779809497,-0.0,3960.1819915232845
8303,0.0,-0.0,0.0,-0.0,0.0,-0.0,6779.232724149813,14761.901622664811,2672.616236391381,3914.4156074724397,8168.078030007333,1478.816111983312,0.0,-0.0,-0.0,-1719.2922855973047,-1328.74731735169,-0.0,597.8766781248652,-0.0,2661.74731735169
8304,0.0,-2.2737367544323206e-12,0.0,-0.0,0.0,-0.0,3172.680914902113,6908.569959407132,1250.7843986311664,6381.913214158895,13316.921436363287,2411.0051238200895,0.0,-0.0,-0.0,-3931.5394879101987,-1767.906648056151,-0.0,59.62627375130326,-0.0,2965.906648056151
8305,0.0,0.0,0.0,-0.0,0.0,0.0,3172.680914902113,6908.569959407132,1250.7843986311664,5097.187852440023,10636.128681087868,1925.6523266473293,0.0,-0.0,-0.0,-2877.928275138238,-2150.063138169116,-0.0,100.74042269821521,-0.0,3257.063138169104
8306,0.0,0.0,0.0,0.0,0.0,0.0,5608.505583411853,12212.62214196594,2211.0736854808383,2215.1322860874634,4622.241267639417,836.8486239905818,0.0,-0.0,-0.0,-129.3138986498734,-2088.825286283235,-0.0,137.18161256241018,-0.0,3149.825286283235
8307,0.0,-8.552735623873261e-12,0.0,-0.0,0.0,1.1596601605842789e-11,5697.809239513297,12407.082465066758,2246.2803837869164,2215.1322860874634,4622.241267639417,836.8486239905818,0.0,-0.0,-0.0,-145.51948119652488,-1838.5975329125388,-0.0,113.38719510907724,-0.0,2880.5975329125504
8308,0.0,-0.0,0.0,-8.632745994188084e-14,0.0,887.8318508463982,6424.519539103777,13989.507259618606,2532.775600114209,2215.1322860874634,4622.241267639417,836.8486239905818,0.0,-0.0,-0.0,-335.32360887606785,-920.3721429743154,-0.0,307.1913227886044,-0.0,2852.2039938207135
8309,0.0,0.0,0.0,0.0,0.0,0.0,3172.680914902113,6908.569959407132,1250.7843986311664,4648.310582610693,9699.471735702838,1756.0722397348625,0.0,-0.0,-0.0,-2837.5611027750338,-1954.0817708815375,-0.0,443.2505201643406,-0.0,3029.0817708815375
8310,0.0,0.0,0.0,0.0,0.0,373.3478722258413,6663.853708235848,14510.661732909377,2627.129697749326,2215.1322860874643,4622.241267639419,836.8486239905822,0.0,-0.0,-0.0,-415.85621307832,-1617.1915732089494,-0.0,673.7239269908557,-0.0,3171.5394454347907
8311,0.0,0.0,0.0,0.0,0.0,0.0,3588.317002655901,7813.625042763953,1414.6430241956512,6409.465608856626,13374.414082104588,2421.41406586624,0.0,-0.0,-0.0,-5417.291650705827,-1131.2898523439394,-0.0,1877.8260418491948,-0.0,2501.2898523439394
8312,0.0,0.0,0.0,0.0,0.0,0.0,4041.4621376638734,8800.356753558814,1593.2890590116272,6409.465608856625,13374.414082104586,2421.41406586624,0.0,-0.0,-0.0,-5622.236670486535,-1179.6726251773443,-0.0,2282.7710616299105,-0.0,2644.6726251773443
8313,0.0,0.0,0.0,0.0,0.0,328.9028150958156,6779.232724149817,14761.901622664818,2672.6162363913822,2215.1322860874634,4622.241267639417,836.8486239905818,0.0,-0.0,-0.0,-1693.209101047213,-685.2016126427748,1663.6597650236322,2306.8741037251634,252.20271123458608,2484.1044277385904
8314,0.0,0.0,0.0,0.0,0.0,487.88287251070903,6779.232724149816,14761.901622664816,2672.616236391382,2215.1322860874634,4622.241267639417,836.8486239905818,0.0,-0.0,-0.0,-468.67370185184836,-70.68554558427593,3326.56469349326,792.7161834353273,498.82523232905766,2008.568418094985
8315,0.0,247.67028554523,0.0,-4.547473508864641e-13,0.0,0.0,6779.232724149824,14761.901622664835,2672.616236391385,2215.1322860874634,4622.241267639417,836.8486239905818,0.0,-0.0,-0.0,-19.42202498395393,550.5713211755233,4498.825861860638,138.48120377226226,664.8085351242278,891.2495233334482
8316,0.0,252.62952535247214,0.0,259.5981454474858,0.0,0.0,3172.680914902113,6908.569959407132,1250.7843986311664,5970.5501675101,12458.544145695754,2255.597430243172,0.0,-0.0,-0.0,-3493.7101698530855,1052.5476929463669,5037.779161419111,-0.0,739.7581477904713,380.1389183710038
8317,0.0,0.0,0.0,0.0,0.0,0.0,3172.680914902113,6908.569959407132,1250.7843986311664,5380.944071657656,11228.233141238965,2032.8517941881453,0.0,-0.0,-0.0,-3208.99994479994,1178.9705908674468,5037.779161419111,-0.0,742.0558731422832,235.2007167429615
8318,0.0,870.9198332228244,0.0,0.0,0.0,0.0,6779.232724149818,14761.901622664822,2672.6162363913827,2856.7868534824047,5961.160048973593,1079.257506373928,0.0,-0.0,-0.0,-670.5804167698877,1190.6018715065272,4753.960617113808,-0.0,708.7935632874832,214.79803551397566
8319,0.0,0.0,0.0,0.0,0.0,0.0,6779.232724149818,14761.901622664822,2672.6162363913827,2973.8588128776682,6205.4501283511945,1123.4857941123782,0.0,-0.0,-0.0,-682.8245592802097,1232.5081059195438,3839.8535502156155,-0.0,582.9657464025487,163.7154198204586
8320,0.0,0.0,0.0,0.0,0.0,0.0,4701.365289494386,10237.307777987637,1853.446505996051,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4027.7730914241492,929.5082064157123,2447.93494463323,-0.0,386.12727459733367,478.7602056584265
8321,0.0,0.0,0.0,0.0,450.68084460686293,0.0,6779.232724149817,14761.901622664818,2672.6162363913822,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4368.5311797199465,102.97278204340284,150.96731080069256,892.8312291039375,104.05413378919364,967.3701846531796
8322,870.9198332228245,0.0,219.723870306752,0.0,185.59008066850265,0.0,6779.232724149813,14761.901622664811,2672.616236391381,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4411.130090506932,-3.710912513869693e-12,-0.0,1066.7604033733646,-0.0,1451.4099193314973
8323,39.718825232827605,0.0,0.0,0.0,0.0,0.0,6779.232724149819,14761.901622664824,2672.616236391383,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4731.889470491109,-536.9418128905803,-0.0,1610.2436536642938,-0.0,2175.9418128905804
8324,0.0,0.0,0.0,0.0,0.0,0.0,6779.232724149813,14761.901622664811,2672.616236391381,5777.653278656728,12056.032762670338,2182.723454714545,0.0,-0.0,-0.0,-3066.6228323217756,-2063.436264887797,-0.0,667.9695536650482,-0.0,3676.436264887797
8325,0.0,733.646248694287,0.0,330.9831814278783,0.0,887.8318508463968,6779.232724149798,14761.901622664778,2672.616236391375,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-4168.631841554439,-1326.144018586493,-0.0,1219.9692061555024,-0.0,3776.97586943289
8326,870.9198332228244,0.0,280.1441647605616,0.0,887.8318508463968,0.0,6779.232724149813,14761.901622664811,2672.616236391381,6553.6458168268155,13675.270022601826,2475.8835029307156,0.0,-0.0,-0.0,-3753.4879075824438,568.4506545829007,-0.0,0.6979259950668514,-0.0,25.889736762924652
8327,0.0,0.0,0.0,0.0,600.7218160110398,0.0,6779.232724149813,14761.901622664811,2672.616236391381,6553.6458168268155,13675.270022601826,2475.8835029307156,-0.0,-0.0,-0.0,-3761.6458168268146,717.5883407030267,-0.0,-0.0,-0.0,27.793214743094605
8328,0.0,0.0,0.0,0.0,0.0,0.0,6779.232724149813,14761.901622664811,2672.616236391381,5761.28528098939,12021.878218148655,2176.539834706195,0.0,-0.0,-0.0,-3248.935500650617,1190.18735410591,-0.0,0.6502196612268388,-0.0,33.20440605302247
8329,0.0,-0.0,0.0,6.302205134567845e-12,0.0,432.07846815267715,6779.232724149813,14761.901622664811,2672.616236391381,5269.545319155307,10995.781149900162,1990.76677139679,0.0,-0.0,-0.0,-2943.567069410909,1536.5767370059896,-0.0,2.0217502556084024,-0.0,36.701375239562395
8330,0.0,0.0,0.0,0.0,751.1374254665207,0.0,4397.349340215998,9575.307560915662,1733.5925350195264,5975.547031805279,12468.97093261906,2257.4851816140276,0.0,-0.0,-0.0,-3740.0027506777187,256.3282266643252,-0.0,2.4557188724397165,-0.0,65.57218361779617
8331,0.0,870.9198332228244,0.0,-0.0,0.0,-0.0,58.64039676011815,127.69052241018282,23.118143729042586,1781.213709036117,3716.7981181538903,672.9197397383693,-0.0,-0.0,-0.0,-5340.351987938799,-3296.432530204572,-0.0,5757.138278902682,-0.0,4345.432530204572
8332,0.0,870.9198332228244,0.0,-0.0,0.0,873.2140265595518,58.64039676011815,127.69052241018282,23.118143729042586,1781.2137090361173,3716.7981181538908,672.9197397383695,-0.0,-0.0,-0.0,-5900.0,-2732.58977613666,-0.0,6316.7862909638825,-0.0,4654.803802696212
8333,0.0,870.9198332228244,0.0,-0.0,0.0,887.8318508463968,58.64039676011815,127.69052241018282,23.118143729042586,1781.2137090361173,3716.7981181538908,672.9197397383695,-0.0,-0.0,-0.0,-5900.0,-2969.2408807388933,-0.0,6382.7862909638825,-0.0,4937.07273158529
8334,0.0,870.9198332228244,0.0,-0.0,0.0,453.0135234441577,58.64039676011815,127.69052241018282,23.118143729042586,1781.2137090361173,3716.7981181538908,672.9197397383695,-0.0,-0.0,-0.0,-5900.0,-3741.417114290146,-0.0,6597.7862909638825,-0.0,5378.430637734304
8335,230.57942953988186,0.0,0.0,-0.0,515.7400841520775,0.0,58.64039676011816,127.69052241018284,23.11814372904259,1781.2137090361173,3716.7981181538908,672.9197397383695,-0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,6985.7862909638825,-0.0,4852.2599158479225
8336,870.9198332228244,0.0,0.0,633.368602495652,480.1942969627016,0.0,125.29999307717571,272.8429966029551,49.397743010774825,1781.2137090361173,3716.7981181538908,672.9197397383695,-0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,7821.154893459535,-0.0,4983.805703037298
8337,0.0,15.64517770324968,0.0,638.6439972464012,295.0689385544806,0.0,58.64039676011815,127.69052241018282,23.118143729042586,1781.2137090361173,3716.7981181538908,672.9197397383695,-0.0,-0.0,-0.0,-5900.0,-3147.829761721718,1817.6464220403384,7568.769471343657,265.6608168666269,4321.7608231672375
8338,0.0,870.9198332228244,0.0,0.0,0.0,887.8318508463968,58.64039676011815,127.69052241018282,23.118143729042586,1781.2137090361173,3716.7981181538908,672.9197397383695,-0.0,-0.0,-0.0,-5512.949693196379,-2652.4011739069088,3417.8999165276796,6279.28737154894,494.4486126113208,4992.2330247533055
8339,0.0,870.9198332228244,-0.0,0.0,0.0,637.4556251333511,58.640396760118165,127.69052241018285,23.118143729042593,1781.213709036117,3716.7981181538903,672.9197397383693,-0.0,0.0,-0.0,-4555.809755924904,-2371.634829972607,4527.50965091277,5145.1719061274325,639.424140761354,4446.090455105959
8340,0.0,0.0,0.0,0.0,5.4233695799282735,0.0,58.64039676011817,127.69052241018287,23.118143729042597,1781.213709036117,3716.7981181538903,672.9197397383693,0.0,-0.0,-0.0,-3472.521587387096,-1995.0924402265334,4945.689101830688,3957.5016460483657,700.8062323026132,3406.669070646605
8341,0.0,0.0,0.0,0.0,558.9493915713338,0.0,489.3216413207374,1604.9093266749608,290.56600118658395,1781.213709036117,3716.7981181538903,672.9197397383693,0.0,-0.0,-0.0,-2350.632468751122,-2365.839508611114,5053.630729053183,2748.617421782385,729.80133793262,3194.8901170397803
8342,0.0,0.0,0.0,0.0,421.7752648818728,0.0,1359.226781446493,3143.5947187226875,569.1422758835453,1781.213709036117,3716.7981181538903,672.9197397383693,0.0,-0.0,-0.0,-495.49184818867593,-3449.5836976099067,4813.592704880082,880.7212589628508,702.5568801897081,4396.808432728034
8343,0.0,0.0,0.0,0.0,887.8318508463968,0.0,636.1181337169588,1385.158718164603,250.7805413404122,3180.523407144722,6636.690114414679,1201.5610325196644,0.0,-0.0,-0.0,-1674.247177617884,-3867.077562611495,3888.163089671837,758.0862705494436,582.6374999237183,4338.245711765098
8344,0.0,0.0,-0.0,0.0,0.0,0.0,1898.3032579821765,4492.858092230247,813.4240284233341,2216.069014285995,4624.19590653977,837.202507913866,-0.0,-0.0,-0.0,-1810.7503781031053,-4000.0,2472.844550915344,2090.8365540080795,382.84480980903106,5374.0
8345,0.0,0.0,0.0,0.0,0.0,-0.0,1008.6914752349066,2196.4438943060063,397.66229069241365,5057.124827640593,10552.530528644582,1910.5170286848222,-0.0,-0.0,-0.0,-5900.0,-4000.0,238.52835106509426,3871.490200543004,111.38497181640287,5499.0
8346,0.0,0.0,0.0,0.0,0.0,-0.0,1972.1642566643998,4294.42326664878,777.497753457495,2811.6321602031026,5866.937284936399,1062.1986412330814,-0.0,-0.0,-0.0,-5822.096906869743,-4000.0,-0.0,6336.464746666641,-0.0,5587.0
8347,0.0,0.0,0.0,0.0,0.0,-0.0,1752.2198263,3815.490299511336,690.7877849972415,2002.8352935530183,4179.248347509271,756.6455376125728,0.0,-0.0,-0.0,-5900.0,-4000.0,-0.0,7182.164706446982,-0.0,5568.0
8348,0.0,0.0,0.0,0.0,0.0,-0.0,1972.1642566644005,4294.423266648781,777.4977534574952,3780.8207613799386,7889.3102044327325,1428.345689143595,0.0,-0.0,-0.0,-5392.814224149262,-4000.0,-0.0,4816.993462769324,-0.0,5530.0
8349,0.0,0.0,0.0,0.0,0.0,-0.0,1972.1642566643998,4294.42326664878,777.497753457495,4668.4699515603725,9741.537605842523,1763.6881912841288,0.0,-0.0,-0.0,-5034.403682443955,-4000.0,-0.0,3468.933730883583,-0.0,5481.0
8350,0.0,0.0,0.0,0.0,0.0,-0.0,1972.1642566644,4294.42326664878,777.497753457495,1788.4476954069485,3731.893031691472,675.6526471942437,-0.0,-0.0,-0.0,-4511.974757246388,-4000.0,-0.0,5679.52706183944,-0.0,5411.0
8351,0.0,0.0,0.0,0.0,0.0,161.11882359405294,1972.164256664411,4294.423266648803,777.4977534574994,1824.4432932826128,3807.0038225906123,689.2513233280171,-0.0,-0.0,-0.0,-3686.820543998284,-4000.0,-0.0,4585.377250715671,-0.0,5461.118823594053
8352,0.0,0.0,0.0,0.0,0.0,887.8318508463968,1638.3892811344272,3567.6222327605783,645.9117089594558,1781.2137090361146,3716.7981181538853,672.9197397383684,-0.0,-0.0,-0.0,-3114.553292004797,-4000.0,-0.0,3799.3395829686824,-0.0,6064.831850846396
8353,704.0716424259363,0.0,0.0,0.0,887.8318508463968,0.0,1972.1642566643998,4294.42326664878,777.497753457495,5153.926057506873,10754.522365545876,1947.0872942725607,0.0,-0.0,-0.0,-2979.458229254347,-2383.82186926665,-0.0,97.53217174747437,-0.0,2580.9900184202534
8354,0.0,185.45214446394584,0.0,-0.0,0.0,-0.0,922.9728721189391,2009.7900887916287,363.86894861810765,1781.213709036118,3716.798118153892,672.9197397383697,-0.0,-0.0,-0.0,-2935.214936918693,-4000.0,-0.0,3312.001227882575,-0.0,5030.0
8355,0.0,0.0,0.0,0.0,0.0,-0.0,963.7410569544376,2098.5635471407395,379.9412265812782,1781.213709036117,3716.7981181538903,672.9197397383693,-0.0,-0.0,-0.0,-2531.020658715346,-4000.0,-0.0,2858.806949679229,-0.0,5007.0
8356,0.0,0.0,0.0,0.0,0.0,12.663075961906948,922.9728721189391,2009.7900887916287,363.86894861810765,2069.378915958319,4318.102663123654,781.7848663989287,-0.0,-0.0,-0.0,-2515.599067968837,-4000.0,-0.0,2539.220152010518,-0.0,5011.6630759619065
8357,0.0,646.3905332604597,0.0,0.0,0.0,887.8318508463968,922.9728721189391,2009.7900887916287,363.86894861810765,1781.213709036117,3716.7981181538903,672.9197397383693,-0.0,-0.0,-0.0,-3257.1145701318887,-4000.0,-0.0,3593.9008610957717,-0.0,5897.831850846397
8358,0.0,0.0,0.0,0.0,0.0,887.8318508463968,1469.7911022171395,3475.3429610336516,629.2047096714308,1781.2137090361189,3716.798118153894,672.91973973837,0.0,-0.0,0.0,-2367.9640655959415,-4000.0,-0.0,2794.7503565598226,-0.0,5941.831850846397
8359,0.0,0.0,0.0,0.0,0.0,425.73262319540663,2441.0715187825213,5315.47729373396,962.3577830644422,1897.1506960147979,3958.719889157987,716.7192494254817,0.0,-0.0,-0.0,-1990.0328895813057,-4000.0,-0.0,2471.882193566508,-0.0,5561.732623195407
8360,870.9198332228234,0.0,238.59196584275128,0.0,842.9850327746396,0.0,5064.702016510979,12566.300453838347,2275.106519659763,5269.8630444855535,10996.444136549972,1990.8868039596728,0.0,-0.0,-0.0,-3038.772792936104,-0.0,-0.0,82.317782607799,-0.0,375.0149672253604
8361,0.0,158.04972398750851,0.0,80.6124643400244,0.0,0.0,2370.280543727138,5161.328667766685,934.4494463807032,1897.1506960147995,3958.71988915799,716.7192494254823,0.0,-0.0,-0.0,-2279.7504737816976,-3324.659123985429,1795.756161974238,2927.2741435487505,254.9380985581716,4622.659123985429
8362,0.0,0.0,0.0,0.0,0.0,0.0,2370.280543727138,5161.328667766685,934.4494463807032,2151.589675552777,4489.64906151626,812.843039075992,0.0,-0.0,-0.0,-992.1117153867561,-3105.960665113933,3417.8999165276796,1156.6078356722455,485.9142041617339,4443.960665113933
8363,0.0,0.0,0.0,0.0,0.0,0.0,3119.0329071494284,6791.750454173757,1229.6344333763807,2144.008092687776,4473.828830186179,809.9788141138554,-0.0,-0.0,-0.0,-0.0,-2227.8037299868574,4556.948276518905,29.17588626962426,642.8160210426,3571.8037299868574
8364,0.0,0.0,0.0,0.0,0.0,108.13345252628972,2370.280543727138,5161.328667766685,934.4494463807032,3774.567388571749,7876.261503893496,1425.983244939833,-0.0,-0.0,-0.0,-1704.1154197807243,-919.1433316892221,4798.495973800013,44.268721437576524,670.2793097713989,2356.2767842155117
8365,0.0,870.9198332228212,0.0,201.27785447229985,0.0,0.0,2370.280543727138,5161.328667766685,934.4494463807032,3293.26510125799,6871.944376377683,1244.1534014619726,-0.0,-0.0,-0.0,-1093.4930248168619,-1894.5162894267569,5122.320855467498,2.689179535042712,728.8165984961291,3197.516289426757
8366,0.0,0.0,0.0,0.0,0.0,0.0,3518.316583518667,7661.197866578061,1387.0463529567485,1975.490281774765,4122.188440658842,746.3149421788995,0.0,-0.0,-0.0,5.0645443165903425e-12,-991.4147176859083,4877.753811970377,3.7365985980189893,695.7731196272159,2268.4147176859083
8367,0.0,-0.0,0.0,0.0,0.0,887.831850846394,4588.385700234176,9991.292683080645,1808.9059072403804,2063.937507119641,4306.7482602077625,779.7291717897092,0.0,-0.0,-0.0,-0.0,-764.5421139666332,3956.0983795321486,-0.0,591.0624928803618,2919.373964813027
8368,0.0,-0.0,0.0,-2.728484105318785e-12,0.0,0.0,5064.702016510982,11028.48005933053,1996.68685124082,2569.6769311725384,5362.057530544132,970.791052732266,0.0,-0.0,-0.0,-256.8983606993088,-1646.502479934214,2523.418600033576,-0.0,387.2214295267679,2935.502479934214
8369,870.9198332228244,0.0,387.36544868084275,0.0,-0.0,0.0,5064.702016510979,11028.480059330523,1996.6868512408187,5269.8630444855535,10996.444136549972,1990.8868039596728,-0.0,-0.0,-0.0,-2772.543406070216,-1527.1820240325333,317.7861892354578,3.744222776927125,106.57069012689233,2957.1820240325333
8370,870.9198332228244,0.0,400.2704965269131,0.0,887.8318508463968,0.0,5064.702016510979,11028.480059330523,1996.6868512408187,5269.8630444855535,10996.444136549972,1990.8868039596728,-0.0,-0.0,-0.0,-2595.641798732299,-2743.6001948788025,-0.0,120.50825771983205,-0.0,3380.768344032406
8371,721.8625970156428,0.0,0.0,0.0,634.1850068273657,0.0,5064.702016510978,11028.48005933052,1996.6868512408184,5269.8630444855535,10996.444136549972,1990.8868039596728,-0.0,-0.0,-0.0,-2425.1827564643504,-2978.6382338211606,-0.0,325.3197119787967,-0.0,3858.453226993795
8372,870.9198332228244,0.0,288.99551921391526,0.0,351.963019205768,0.0,5064.702016510978,11028.48005933052,1996.6868512408184,5269.8630444855535,10996.444136549972,1990.8868039596728,-0.0,-0.0,-0.0,-4028.484692248586,-936.8806428084345,-0.0,1563.6261285491166,-0.0,2061.9176236026665
8373,0.0,0.0,0.0,0.0,0.0,0.0,5064.702016510987,11028.48005933054,1996.686851240822,5046.622265641297,10530.615189414513,1906.5492951942822,0.0,-0.0,-0.0,-4477.565743495776,-1096.3805293674463,-0.0,2446.9434778544787,-0.0,2536.3805293674463
8374,0.0,0.0,0.0,0.0,0.0,0.0,5064.702016510978,11028.48005933052,1996.6868512408184,3809.2615891348555,7948.656713244085,1439.0902698268076,0.0,-0.0,-0.0,-4325.88963342818,-793.2321052009056,-0.0,3405.6280442933244,-0.0,2172.2321052009056
8375,0.0,0.0,0.0,0.0,0.0,0.0,2810.826001827196,6120.624354669134,1108.128237491146,5269.8630444855535,10996.444136549972,1990.8868039596728,0.0,-0.0,-0.0,-5445.289339402709,-1286.171724079406,-0.0,2874.4262949171557,-0.0,2574.171724079406
8376,0.0,-0.0,0.0,0.0,0.0,0.0,3377.5675963950266,7354.714406583042,1331.5580634188705,1897.1506960148067,3958.719889158005,716.719249425485,0.0,-0.0,-0.0,-3861.6871316068887,-1491.58188657128,-0.0,4435.536435592082,-0.0,2671.58188657128
8377,0.0,0.0,0.0,0.0,0.0,0.0,2548.0357658385497,5548.393872413818,1004.5269185739733,1781.2137090361173,3716.7981181538908,672.9197397383695,0.0,-0.0,-0.0,-3802.0082641520885,-1732.7990310180471,-0.0,4305.794555115971,-0.0,2822.799031018047
8378,0.0,0.0,0.0,0.0,0.0,0.0,5064.702016510962,11028.480059330486,1996.686851240812,5083.076116221509,10606.682200660072,1920.3210933341986,0.0,-0.0,-0.0,-3570.4983292460865,987.2623753085742,-0.0,659.4222130245773,-0.0,68.14112836459708
8379,0.0,0.0,0.0,0.0,0.0,0.0,2328.242417899022,5069.789889983586,917.8765122143551,1710.363767750755,3568.95795326809,646.153538800008,0.0,-0.0,-0.0,-4131.832079223997,-1001.4535702016342,-0.0,4532.4683114732425,-0.0,2009.4535702016342
8380,0.0,-5.766807920986339e-12,0.0,0.0,0.0,0.0,4466.299493391789,9725.447764013104,1760.7751538169066,714.9016392414101,1491.7609571035061,270.0806885644224,0.0,-0.0,-0.0,-1938.2800438643317,-935.6619783910355,-0.0,3307.3784046229216,-0.0,1929.6619783910355
8381,0.0,0.0,0.0,0.0,0.0,0.0,2230.6404675354847,4857.259881342021,879.398329231226,912.1724389934916,1903.3992313687659,344.607071644522,0.0,-0.0,-0.0,-4155.244049653548,-1009.081573640065,-0.0,5334.071610660057,-0.0,2008.081573640065
