Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2,SE_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Solvent_DAC,MIDAT_Solvent_DAC,NE_Solvent_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC,SE_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb,NE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood,NE_BECCS_Electricity_Wood,SE_BECCS_H2_Herb,MIDAT_BECCS_H2_Herb,NE_BECCS_H2_Herb,SE_BECCS_H2_Wood,MIDAT_BECCS_H2_Wood,NE_BECCS_H2_Wood
383,0.118752486,0.445470842,0.118752486,0.0,0.385196134,0.448115343,0.385196134,0.0,0.21650886,0.21650886,0.0,0.033149965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165354539,0.085086116,0.231334616,0.463737141,0.193971835,0.362694633,0.313807448,0.403519691,0.445470842,0.488767975,0.44114272,0.688515051,0.62006721,0.307539977,0.426025767,0.448115343,0.465587873,0.19710217,0.353303777,0.433265866,0.296540252,0.269379609,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
384,0.118783865,0.615240046,0.118783865,0.0,0.3851573,0.229096836,0.3851573,0.0,0.216659514,0.216659514,0.0,0.044113465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144624878,0.0595501,0.260636862,0.469932116,0.183083849,0.390185743,0.333513943,0.395402256,0.615240046,0.544682105,0.525263412,0.704682452,0.613421194,0.355794729,0.479178886,0.229096836,0.305133584,0.189652346,0.371699616,0.475093299,0.248065163,0.407881,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
385,0.118790869,0.666225233,0.118790869,0.0,0.385067572,0.25181654,0.385067572,0.0,0.216870653,0.216870653,0.0,0.016574685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138521209,0.059501643,0.274465788,0.477814938,0.178031132,0.414424758,0.333112478,0.383918089,0.666225233,0.590914383,0.57071562,0.687928755,0.603838769,0.395945826,0.521835953,0.25181654,0.215416321,0.197191085,0.406688992,0.499526118,0.170455337,0.46100735,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
386,0.118822248,0.659040701,0.118822248,0.0,0.384963951,0.263697699,0.384963951,0.0,0.217021308,0.217021308,0.0,0.025157498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150053538,0.064499844,0.280662677,0.480867957,0.19968912,0.43343556,0.335909982,0.378860776,0.659040701,0.605476979,0.601070794,0.670774039,0.576147499,0.411288206,0.544577225,0.263697699,0.192608744,0.21656115,0.339784179,0.537727091,0.143612748,0.479622322,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
387,0.118879606,0.618645488,0.118879606,0.0,0.384917488,0.459160712,0.384917488,0.0,0.217199635,0.217199635,0.0,0.01171943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149100867,0.082482268,0.277346181,0.48581376,0.231520219,0.45016279,0.311713473,0.373674339,0.618645488,0.599530013,0.677585314,0.653784771,0.574737875,0.43887899,0.552164499,0.459160712,0.268208683,0.24472603,0.251797099,0.563146313,0.270709585,0.494532815,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
388,0.118889329,0.645104101,0.118889329,0.0,0.384838055,0.520593431,0.384838055,4.17e-6,0.217382795,0.217382795,0.0,0.001314366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17e-6,0.001227414,1.44e-5,0.0,0.0,3.66e-6,0.141402762,0.088137078,0.266264519,0.497918597,0.24555081,0.461144762,0.300519907,0.396104615,0.645104101,0.624598586,0.689776786,0.645862029,0.555882987,0.451768463,0.562319821,0.520593431,0.292397492,0.278148451,0.234599444,0.574419343,0.455761928,0.540986183,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
389,0.118903284,0.692805356,0.118903284,0.018269931,0.384724139,0.525881744,0.384724139,0.014394432,0.21756242,0.21756242,0.0,0.000777149,0.0,1.5e-5,4.13e-6,0.000842109,0.0,0.006838397,0.002182657,0.000299265,0.018269931,0.024659063,0.007399423,0.004445695,0.028260162,0.016900422,0.012799726,0.007568681,0.014394432,0.034162487,0.015417553,0.030369211,0.007504849,0.020860171,0.133871823,0.086314738,0.259873861,0.514505678,0.252156473,0.456178391,0.290596732,0.413352952,0.692805356,0.621804595,0.6753907,0.62037441,0.542463301,0.462973509,0.561303332,0.525881744,0.381436294,0.297385374,0.29278393,0.585934616,0.521148858,0.587296941,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
390,0.118927712,0.742921727,0.118927712,0.213069554,0.384676033,0.564685121,0.384676033,0.036728301,0.217744589,0.217744589,0.046158413,0.000507998,0.046158413,0.106666488,0.062002732,0.138447564,0.037548854,0.164673921,0.126699534,0.106943251,0.213069554,0.263815995,0.102124389,0.158578179,0.234830545,0.246553685,0.226090538,0.055928679,0.036728301,0.058796921,0.037040639,0.163309365,0.02770186,0.079380302,0.128665293,0.07116099,0.229491598,0.531140671,0.264859561,0.441754058,0.257369198,0.421670574,0.742921727,0.618216029,0.640489777,0.578557036,0.517248243,0.466749845,0.555156046,0.564685121,0.490017418,0.324700319,0.436739453,0.594749569,0.462231212,0.591835021,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
391,0.118932953,0.750229733,0.118932953,0.48865112,0.384596599,0.686001886,0.384596599,0.110259427,0.217924214,0.217924214,0.296164189,0.000524089,0.296164189,0.452775002,0.302483808,0.551462127,0.380854622,0.474090057,0.440821545,0.514505029,0.48865112,0.535664237,0.375088513,0.517375696,0.459085316,0.577325156,0.54939656,0.199471918,0.110259427,0.059858727,0.063510027,0.337196913,0.194959674,0.082843146,0.117551493,0.048336157,0.195054981,0.532155409,0.265780866,0.418405083,0.240557721,0.411981779,0.750229733,0.613160809,0.613766557,0.523628049,0.518687678,0.483458475,0.543306563,0.686001886,0.514135568,0.370723775,0.562876068,0.605818638,0.518605818,0.586826965,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
392,0.11901645,0.682170639,0.11901645,0.712581229,0.384483059,0.732133293,0.384483059,0.219890553,0.218073265,0.218073265,0.549074507,0.004874787,0.549074507,0.666015655,0.517289595,0.770094272,0.707474181,0.656733361,0.634367508,0.764238819,0.712581229,0.677723546,0.645606486,0.704915099,0.598037777,0.729509112,0.722902146,0.311360505,0.219890553,0.073944747,0.081106937,0.467990322,0.455217785,0.119510869,0.102807582,0.034321173,0.175275923,0.521752972,0.258036068,0.378912888,0.215657597,0.399097624,0.682170639,0.507573216,0.673598173,0.447370565,0.532486247,0.463605115,0.51244774,0.732133293,0.580657811,0.43393972,0.587739849,0.610680983,0.694889363,0.562881934,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
393,0.11901645,0.340183959,0.11901645,0.754742216,0.384483059,0.742218009,0.384483059,0.326330657,0.218073265,0.218073265,0.697142045,0.008012126,0.697142045,0.737695372,0.660727331,0.831587272,0.804945452,0.752583443,0.730534371,0.830273481,0.754742216,0.714845054,0.764111522,0.771867195,0.648548073,0.792224773,0.767069949,0.461543164,0.326330657,0.085628414,0.15904437,0.583775831,0.279380252,0.328817414,0.074910801,0.019064101,0.105834296,0.381173624,0.24691055,0.166932494,0.080278077,0.336877849,0.340183959,0.293437306,0.475475423,0.200114221,0.428410186,0.249842864,0.343721049,0.742218009,0.664956129,0.484582121,0.572233432,0.571137925,0.79261362,0.49619853,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
394,0.11901645,0.235443788,0.11901645,0.801411921,0.384483059,0.717059257,0.384483059,0.434771972,0.218073265,0.218073265,0.76542003,0.007378364,0.76542003,0.741337822,0.738669375,0.847272677,0.826809888,0.792927998,0.776791985,0.847060428,0.801411921,0.721328055,0.771027276,0.779787191,0.695685448,0.80620815,0.783291918,0.617835933,0.434771972,0.108782514,0.394297379,0.675319717,0.324029204,0.510902214,0.010678894,0.001263226,0.0299862,0.139559638,0.082476449,0.10413718,0.051358539,0.094171289,0.235443788,0.222055455,0.357759583,0.060841329,0.39774905,0.165214985,0.239349821,0.717059257,0.719562046,0.513743503,0.52873537,0.565897109,0.775458787,0.445381578,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
395,0.11901645,0.235819146,0.11901645,0.768751519,0.384483059,0.710590043,0.384483059,0.600697781,0.218073265,0.218073265,0.776584246,0.008628077,0.776584246,0.72995878,0.759805542,0.829538608,0.814724286,0.791796785,0.786845507,0.835246656,0.768751519,0.755411341,0.792671639,0.741195946,0.694234898,0.790653332,0.739947216,0.673020983,0.600697781,0.144136927,0.595205424,0.699449287,0.567376723,0.365439649,0.003596553,0.002956987,0.019055004,0.117875144,0.023849479,0.097759594,0.047012784,0.067100624,0.235819146,0.278013885,0.39021601,0.065659602,0.451231397,0.190303594,0.257678659,0.710590043,0.720380551,0.568813463,0.46041206,0.604167577,0.782533704,0.447652577,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
396,0.11901645,0.406172789,0.11901645,0.69528941,0.384483059,0.710877894,0.384483059,0.644215186,0.218073265,0.218073265,0.750366016,0.015608654,0.750366016,0.729172983,0.74306605,0.779298696,0.79409475,0.752327624,0.771266095,0.801913517,0.69528941,0.768904192,0.729656844,0.713247851,0.704653462,0.779945582,0.694551125,0.718002393,0.644215186,0.232913731,0.587891994,0.734599396,0.637472912,0.412505066,0.004331316,0.009732526,0.017968121,0.125794122,0.040326905,0.104440144,0.046638299,0.072834306,0.406172789,0.366695113,0.441627949,0.070521969,0.497056668,0.212688318,0.293214271,0.710877894,0.723810987,0.611647836,0.421975167,0.638524262,0.796220665,0.489749331,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
397,0.11901645,0.555677874,0.11901645,0.710134547,0.384483059,0.687995058,0.384483059,0.727336281,0.218073265,0.218073265,0.734695798,0.039405178,0.734695798,0.728951243,0.72780992,0.763332221,0.810533875,0.706722101,0.757883239,0.797948257,0.710134547,0.742550223,0.719583095,0.730248894,0.705733079,0.770132341,0.705807008,0.729616839,0.727336281,0.355109056,0.72830662,0.74401359,0.722923581,0.522902619,0.007232661,0.013627704,0.019726795,0.144597594,0.053735752,0.11156397,0.053315294,0.065020401,0.555677874,0.436302037,0.472426998,0.094556275,0.542759858,0.216705007,0.310975119,0.687995058,0.747430502,0.60022675,0.516361195,0.677899914,0.763270475,0.554818848,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
398,0.11901645,0.603979319,0.11901645,0.687462635,0.384483059,0.723197064,0.384483059,0.729810883,0.218073265,0.218073265,0.72951973,0.089784324,0.72951973,0.69066637,0.693445267,0.747271595,0.792827917,0.660716302,0.721207418,0.800025995,0.687462635,0.701898834,0.681730731,0.709913267,0.707808916,0.748918936,0.670429787,0.673129638,0.729810883,0.497052872,0.697058043,0.76322764,0.636142675,0.637630209,0.015186517,0.02542691,0.021643791,0.176948386,0.051862919,0.119990559,0.070282598,0.08403641,0.603979319,0.46958745,0.513204731,0.136608575,0.592327452,0.217891128,0.310964485,0.723197064,0.766804881,0.554237729,0.650464285,0.702044321,0.772081909,0.624172376,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
399,0.11901645,0.637864805,0.11901645,0.641157669,0.384483059,0.738950576,0.384483059,0.757024729,0.218073265,0.218073265,0.677961749,0.086272039,0.677961749,0.633191294,0.611353016,0.75162899,0.788398296,0.609595796,0.654083937,0.794045973,0.641157669,0.603119698,0.65122213,0.690709448,0.683365212,0.711918488,0.604047952,0.61302962,0.757024729,0.658817869,0.628905576,0.731872595,0.452705388,0.753751784,0.024734597,0.059105191,0.032196164,0.222145159,0.052092533,0.132472463,0.09861144,0.115091812,0.637864805,0.523330927,0.593005781,0.1746288,0.639874562,0.229774743,0.324395888,0.738950576,0.779113051,0.53120081,0.720174339,0.716134088,0.78319506,0.696612399,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
400,0.11901645,0.65755742,0.11901645,0.597010265,0.384483059,0.757672271,0.384483059,0.645311449,0.218073265,0.218073265,0.583182768,0.042416263,0.583182768,0.548513787,0.488155291,0.721242644,0.738179223,0.533740863,0.546665447,0.774087833,0.597010265,0.468642469,0.600883649,0.560080628,0.60295634,0.624197845,0.53090366,0.591176707,0.645311449,0.640470266,0.564410734,0.682173371,0.516817651,0.600606368,0.03846194,0.096139208,0.058227683,0.242786066,0.05527229,0.155570136,0.119956289,0.147144807,0.65755742,0.547619403,0.656429844,0.199411429,0.657180565,0.251646341,0.348262893,0.757672271,0.783485934,0.460957607,0.742797328,0.726223831,0.794235005,0.723427372,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
401,0.11901645,0.668637139,0.11901645,0.357796176,0.384483059,0.744478799,0.384483059,0.377794965,0.218073265,0.218073265,0.461862577,0.03376741,0.461862577,0.399631672,0.333366335,0.614608776,0.615503696,0.376741769,0.380210411,0.705887813,0.357796176,0.278330834,0.370968304,0.369223936,0.442867488,0.436777073,0.449476771,0.44115726,0.377794965,0.361212997,0.458521553,0.508060036,0.442943558,0.419188577,0.052630775,0.142342883,0.112422826,0.247039046,0.060004022,0.181008123,0.142266816,0.171658915,0.668637139,0.543667437,0.69319422,0.209308646,0.656659243,0.257958845,0.343421095,0.744478799,0.789305823,0.384132345,0.757077389,0.726951609,0.796915894,0.734014526,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
402,0.11901645,0.611767546,0.11901645,0.066714341,0.384483059,0.73085159,0.384483059,0.085764991,0.218073265,0.218073265,0.218554373,0.013301956,0.218554373,0.105137524,0.106280064,0.329879134,0.36399006,0.110309693,0.111557048,0.417689395,0.066714341,0.057114057,0.072499582,0.14590905,0.132147105,0.121984519,0.178315688,0.098506916,0.085764991,0.06341166,0.101178755,0.150918081,0.082592625,0.123132121,0.07051521,0.212179184,0.153799425,0.252287209,0.064426986,0.196793307,0.199166975,0.191148793,0.611767546,0.524121027,0.700917231,0.194913849,0.646683802,0.283149761,0.367697681,0.73085159,0.78417112,0.359079835,0.748623377,0.713803035,0.795242961,0.739536253,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
403,0.11901645,0.565284588,0.11901645,0.0,0.384483059,0.68496672,0.384483059,0.0,0.218073265,0.218073265,0.01883779,0.005738177,0.01883779,0.000329899,0.003370091,0.040415882,0.05687274,0.002294357,0.00233089,0.057810435,0.0,5.64e-5,0.0,0.012001135,0.002102429,0.00179183,0.008887388,0.0,0.0,0.0,0.0,0.00315472,0.0,0.0,0.088074052,0.269701219,0.199944344,0.229248718,0.068561736,0.231996586,0.195005607,0.202481145,0.565284588,0.488733606,0.649800769,0.177246319,0.59652828,0.284752181,0.370096881,0.68496672,0.759369942,0.365990543,0.710974266,0.666496273,0.771163235,0.737772111,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
404,0.11901645,0.33850331,0.11901645,0.0,0.384483059,0.612256998,0.384483059,0.0,0.218073265,0.218073265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107037158,0.290355622,0.207913989,0.208425904,0.069217749,0.281812045,0.221766978,0.206142415,0.33850331,0.39868654,0.545079096,0.182183689,0.481599839,0.283980411,0.304868586,0.612256998,0.732167622,0.440035745,0.700753983,0.56572238,0.734915191,0.733095553,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
405,0.11901645,0.292167628,0.11901645,0.0,0.384483059,0.699983327,0.384483059,0.0,0.218073265,0.218073265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138005269,0.307451697,0.229610066,0.225422323,0.084231746,0.406874216,0.351051941,0.247912019,0.292167628,0.464104537,0.577365315,0.229361953,0.548083955,0.354936112,0.316887813,0.699983327,0.756913754,0.588556587,0.704302936,0.628770604,0.734824607,0.745936877,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
406,0.11901645,0.278309277,0.11901645,0.0,0.384483059,0.734810432,0.384483059,0.0,0.218073265,0.218073265,0.0,0.001589312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163823424,0.291326814,0.256589107,0.248764434,0.099438586,0.453418017,0.431034468,0.32317475,0.278309277,0.506930182,0.611774641,0.236069524,0.5632744,0.391142335,0.333732654,0.734810432,0.761939785,0.704415001,0.726384674,0.655942302,0.770674259,0.763594836,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
407,0.11901645,0.353850046,0.11901645,0.0,0.384483059,0.758841464,0.384483059,0.0,0.218073265,0.218073265,0.0,0.046883762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144662451,0.26618438,0.246720335,0.260448711,0.09476512,0.467151968,0.49848268,0.355452525,0.353850046,0.496340636,0.635602769,0.208867222,0.526302018,0.416559946,0.290701968,0.758841464,0.750744178,0.7620118,0.730920761,0.630664164,0.799469617,0.769015108,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
408,0.11901645,0.305180946,0.11901645,0.0,0.384483059,0.727745977,0.384483059,0.0,0.218073265,0.218073265,0.0,0.08961726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134833386,0.243253103,0.239447528,0.29638524,0.092868165,0.482904983,0.546465532,0.377923442,0.305180946,0.479160263,0.621313832,0.150432151,0.453620561,0.419438517,0.230792214,0.727745977,0.729338624,0.779756376,0.738838651,0.574383434,0.775068935,0.761874256,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
409,0.11901645,0.290856301,0.11901645,0.0,0.384483059,0.6948505,0.384483059,0.0,0.218073265,0.218073265,0.0,0.010022731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138696975,0.235203805,0.248541903,0.321541917,0.09455944,0.456330122,0.545502577,0.39610615,0.290856301,0.466065808,0.627059582,0.108179545,0.366105566,0.369904324,0.20441537,0.6948505,0.698325908,0.776714553,0.723265175,0.534138068,0.753076428,0.729529207,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
